file_name,file_path,filing_date,form_type,cik,accession_number
20101126_10-K_edgar_data_1429592_0001185185-10-001394.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101126_10-K_edgar_data_1429592_0001185185-10-001394.txt,20101126,10-K,1429592,0001185185-10-001394
20101126_10-K_edgar_data_5117_0001437749-10-004138.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101126_10-K_edgar_data_5117_0001437749-10-004138.txt,20101126,10-K,5117,0001437749-10-004138
20101126_10-K_edgar_data_806817_0001206774-10-002430.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101126_10-K_edgar_data_806817_0001206774-10-002430.txt,20101126,10-K,806817,0001206774-10-002430
20101126_10-K_edgar_data_822434_0001165527-10-000896.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101126_10-K_edgar_data_822434_0001165527-10-000896.txt,20101126,10-K,822434,0001165527-10-000896
20101129_10-K-A_edgar_data_1421871_0001010549-10-000756.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K-A_edgar_data_1421871_0001010549-10-000756.txt,20101129,10-K-A,1421871,0001010549-10-000756
20101129_10-K-A_edgar_data_1458725_0001437749-10-004156.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K-A_edgar_data_1458725_0001437749-10-004156.txt,20101129,10-K-A,1458725,0001437749-10-004156
20101129_10-K-A_edgar_data_39020_0001144204-10-063802.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K-A_edgar_data_39020_0001144204-10-063802.txt,20101129,10-K-A,39020,0001144204-10-063802
20101129_10-K-A_edgar_data_47035_0001043039-10-000107.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K-A_edgar_data_47035_0001043039-10-000107.txt,20101129,10-K-A,47035,0001043039-10-000107
20101129_10-K-A_edgar_data_720762_0000950123-10-109368.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K-A_edgar_data_720762_0000950123-10-109368.txt,20101129,10-K-A,720762,0000950123-10-109368
20101129_10-K-A_edgar_data_93631_0001144204-10-063883.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K-A_edgar_data_93631_0001144204-10-063883.txt,20101129,10-K-A,93631,0001144204-10-063883
20101129_10-K_edgar_data_1002517_0000950123-10-109408.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1002517_0000950123-10-109408.txt,20101129,10-K,1002517,0000950123-10-109408
20101129_10-K_edgar_data_101462_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_101462_0001193125-10-270324.txt,20101129,10-K,101462,0001193125-10-270324
20101129_10-K_edgar_data_1023459_0001019687-10-004248.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1023459_0001019687-10-004248.txt,20101129,10-K,1023459,0001019687-10-004248
20101129_10-K_edgar_data_1029506_0000950123-10-109405.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1029506_0000950123-10-109405.txt,20101129,10-K,1029506,0000950123-10-109405
20101129_10-K_edgar_data_1040270_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1040270_0001193125-10-270324.txt,20101129,10-K,1040270,0001193125-10-270324
20101129_10-K_edgar_data_1045539_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045539_0001193125-10-270324.txt,20101129,10-K,1045539,0001193125-10-270324
20101129_10-K_edgar_data_1045540_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045540_0001193125-10-270324.txt,20101129,10-K,1045540,0001193125-10-270324
20101129_10-K_edgar_data_1045541_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045541_0001193125-10-270324.txt,20101129,10-K,1045541,0001193125-10-270324
20101129_10-K_edgar_data_1045542_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045542_0001193125-10-270324.txt,20101129,10-K,1045542,0001193125-10-270324
20101129_10-K_edgar_data_1045543_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045543_0001193125-10-270324.txt,20101129,10-K,1045543,0001193125-10-270324
20101129_10-K_edgar_data_1045544_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045544_0001193125-10-270324.txt,20101129,10-K,1045544,0001193125-10-270324
20101129_10-K_edgar_data_1045545_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045545_0001193125-10-270324.txt,20101129,10-K,1045545,0001193125-10-270324
20101129_10-K_edgar_data_1045546_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045546_0001193125-10-270324.txt,20101129,10-K,1045546,0001193125-10-270324
20101129_10-K_edgar_data_1045547_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1045547_0001193125-10-270324.txt,20101129,10-K,1045547,0001193125-10-270324
20101129_10-K_edgar_data_1074433_0001074433-10-000074.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1074433_0001074433-10-000074.txt,20101129,10-K,1074433,0001074433-10-000074
20101129_10-K_edgar_data_1099369_0001062993-10-003912.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1099369_0001062993-10-003912.txt,20101129,10-K,1099369,0001062993-10-003912
20101129_10-K_edgar_data_1124941_0001144204-10-063656.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1124941_0001144204-10-063656.txt,20101129,10-K,1124941,0001144204-10-063656
20101129_10-K_edgar_data_1136352_0001193125-10-270033.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1136352_0001193125-10-270033.txt,20101129,10-K,1136352,0001193125-10-270033
20101129_10-K_edgar_data_1171162_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1171162_0001193125-10-270324.txt,20101129,10-K,1171162,0001193125-10-270324
20101129_10-K_edgar_data_1176309_0001144204-10-063863.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1176309_0001144204-10-063863.txt,20101129,10-K,1176309,0001144204-10-063863
20101129_10-K_edgar_data_1310497_0001273511-10-000221.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1310497_0001273511-10-000221.txt,20101129,10-K,1310497,0001273511-10-000221
20101129_10-K_edgar_data_1343009_0001303681-10-000176.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1343009_0001303681-10-000176.txt,20101129,10-K,1343009,0001303681-10-000176
20101129_10-K_edgar_data_1346022_0001204459-10-002959.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1346022_0001204459-10-002959.txt,20101129,10-K,1346022,0001204459-10-002959
20101129_10-K_edgar_data_1369748_0001193125-10-270289.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1369748_0001193125-10-270289.txt,20101129,10-K,1369748,0001193125-10-270289
20101129_10-K_edgar_data_1373444_0001165527-10-000909.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1373444_0001165527-10-000909.txt,20101129,10-K,1373444,0001165527-10-000909
20101129_10-K_edgar_data_1373690_0001165527-10-000905.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1373690_0001165527-10-000905.txt,20101129,10-K,1373690,0001165527-10-000905
20101129_10-K_edgar_data_1399095_0001424884-10-000154.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1399095_0001424884-10-000154.txt,20101129,10-K,1399095,0001424884-10-000154
20101129_10-K_edgar_data_1411179_0001303681-10-000178.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1411179_0001303681-10-000178.txt,20101129,10-K,1411179,0001303681-10-000178
20101129_10-K_edgar_data_1424100_0001350071-10-000092.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1424100_0001350071-10-000092.txt,20101129,10-K,1424100,0001350071-10-000092
20101129_10-K_edgar_data_1430872_0001165527-10-000908.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1430872_0001165527-10-000908.txt,20101129,10-K,1430872,0001165527-10-000908
20101129_10-K_edgar_data_1435772_0001415408-10-000662.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1435772_0001415408-10-000662.txt,20101129,10-K,1435772,0001415408-10-000662
20101129_10-K_edgar_data_1448962_0000931731-10-000189.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1448962_0000931731-10-000189.txt,20101129,10-K,1448962,0000931731-10-000189
20101129_10-K_edgar_data_1490906_0001074433-10-000075.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_1490906_0001074433-10-000075.txt,20101129,10-K,1490906,0001074433-10-000075
20101129_10-K_edgar_data_16040_0001193125-10-270199.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_16040_0001193125-10-270199.txt,20101129,10-K,16040,0001193125-10-270199
20101129_10-K_edgar_data_320174_0001096906-10-001596.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_320174_0001096906-10-001596.txt,20101129,10-K,320174,0001096906-10-001596
20101129_10-K_edgar_data_4127_0000950123-10-109435.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_4127_0000950123-10-109435.txt,20101129,10-K,4127,0000950123-10-109435
20101129_10-K_edgar_data_794172_0000950123-10-109251.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_794172_0000950123-10-109251.txt,20101129,10-K,794172,0000950123-10-109251
20101129_10-K_edgar_data_799694_0001108890-10-000129.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_799694_0001108890-10-000129.txt,20101129,10-K,799694,0001108890-10-000129
20101129_10-K_edgar_data_830253_0001193125-10-270324.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_830253_0001193125-10-270324.txt,20101129,10-K,830253,0001193125-10-270324
20101129_10-K_edgar_data_854775_0000950123-10-109326.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_854775_0000950123-10-109326.txt,20101129,10-K,854775,0000950123-10-109326
20101129_10-K_edgar_data_866706_0000950123-10-109256.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_866706_0000950123-10-109256.txt,20101129,10-K,866706,0000950123-10-109256
20101129_10-K_edgar_data_890923_0000950123-10-109428.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101129_10-K_edgar_data_890923_0000950123-10-109428.txt,20101129,10-K,890923,0000950123-10-109428
20101130_10-K-A_edgar_data_1041580_0001393905-10-000699.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K-A_edgar_data_1041580_0001393905-10-000699.txt,20101130,10-K-A,1041580,0001393905-10-000699
20101130_10-K-A_edgar_data_1301991_0001013762-10-002945.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K-A_edgar_data_1301991_0001013762-10-002945.txt,20101130,10-K-A,1301991,0001013762-10-002945
20101130_10-K-A_edgar_data_1411179_0001303681-10-000180.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K-A_edgar_data_1411179_0001303681-10-000180.txt,20101130,10-K-A,1411179,0001303681-10-000180
20101130_10-K-A_edgar_data_726435_0001406774-10-000157.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K-A_edgar_data_726435_0001406774-10-000157.txt,20101130,10-K-A,726435,0001406774-10-000157
20101130_10-K-A_edgar_data_743316_0001445305-10-001426.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K-A_edgar_data_743316_0001445305-10-001426.txt,20101130,10-K-A,743316,0001445305-10-001426
20101130_10-K-A_edgar_data_754813_0001144204-10-064076.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K-A_edgar_data_754813_0001144204-10-064076.txt,20101130,10-K-A,754813,0001144204-10-064076
20101130_10-K-A_edgar_data_903651_0001144204-10-064113.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K-A_edgar_data_903651_0001144204-10-064113.txt,20101130,10-K-A,903651,0001144204-10-064113
20101130_10-K_edgar_data_1019361_0000930413-10-005871.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_1019361_0000930413-10-005871.txt,20101130,10-K,1019361,0000930413-10-005871
20101130_10-K_edgar_data_1171689_0001144204-10-064069.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_1171689_0001144204-10-064069.txt,20101130,10-K,1171689,0001144204-10-064069
20101130_10-K_edgar_data_1216752_0001104659-10-060524.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_1216752_0001104659-10-060524.txt,20101130,10-K,1216752,0001104659-10-060524
20101130_10-K_edgar_data_1393909_0001144204-10-063933.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_1393909_0001144204-10-063933.txt,20101130,10-K,1393909,0001144204-10-063933
20101130_10-K_edgar_data_1429896_0001096906-10-001615.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_1429896_0001096906-10-001615.txt,20101130,10-K,1429896,0001096906-10-001615
20101130_10-K_edgar_data_1449001_0001161697-10-001105.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_1449001_0001161697-10-001105.txt,20101130,10-K,1449001,0001161697-10-001105
20101130_10-K_edgar_data_1492617_0001144204-10-063997.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_1492617_0001144204-10-063997.txt,20101130,10-K,1492617,0001144204-10-063997
20101130_10-K_edgar_data_319016_0000950123-10-109703.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_319016_0000950123-10-109703.txt,20101130,10-K,319016,0000950123-10-109703
20101130_10-K_edgar_data_50493_0001193125-10-271350.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_50493_0001193125-10-271350.txt,20101130,10-K,50493,0001193125-10-271350
20101130_10-K_edgar_data_764401_0000950123-10-109739.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101130_10-K_edgar_data_764401_0000950123-10-109739.txt,20101130,10-K,764401,0000950123-10-109739
20101201_10-K-A_edgar_data_1045769_0001045769-10-000044.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K-A_edgar_data_1045769_0001045769-10-000044.txt,20101201,10-K-A,1045769,0001045769-10-000044
20101201_10-K-A_edgar_data_1082027_0001091818-10-000558.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K-A_edgar_data_1082027_0001091818-10-000558.txt,20101201,10-K-A,1082027,0001091818-10-000558
20101201_10-K-A_edgar_data_1082027_0001091818-10-000560.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K-A_edgar_data_1082027_0001091818-10-000560.txt,20101201,10-K-A,1082027,0001091818-10-000560
20101201_10-K-A_edgar_data_1335294_0001171200-10-001111.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K-A_edgar_data_1335294_0001171200-10-001111.txt,20101201,10-K-A,1335294,0001171200-10-001111
20101201_10-K-A_edgar_data_1431888_0001387308-10-000168.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K-A_edgar_data_1431888_0001387308-10-000168.txt,20101201,10-K-A,1431888,0001387308-10-000168
20101201_10-K-A_edgar_data_1444275_0001478446-10-000360.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K-A_edgar_data_1444275_0001478446-10-000360.txt,20101201,10-K-A,1444275,0001478446-10-000360
20101201_10-K-A_edgar_data_64472_0001193125-10-271819.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K-A_edgar_data_64472_0001193125-10-271819.txt,20101201,10-K-A,64472,0001193125-10-271819
20101201_10-K_edgar_data_1156295_0001144204-10-064198.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_1156295_0001144204-10-064198.txt,20101201,10-K,1156295,0001144204-10-064198
20101201_10-K_edgar_data_1261654_0000950123-10-109850.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_1261654_0000950123-10-109850.txt,20101201,10-K,1261654,0000950123-10-109850
20101201_10-K_edgar_data_1347858_0001144204-10-064308.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_1347858_0001144204-10-064308.txt,20101201,10-K,1347858,0001144204-10-064308
20101201_10-K_edgar_data_1364123_0001108078-10-000110.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_1364123_0001108078-10-000110.txt,20101201,10-K,1364123,0001108078-10-000110
20101201_10-K_edgar_data_1442376_0001477932-10-000940.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_1442376_0001477932-10-000940.txt,20101201,10-K,1442376,0001477932-10-000940
20101201_10-K_edgar_data_23503_0000930413-10-005902.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_23503_0000930413-10-005902.txt,20101201,10-K,23503,0000930413-10-005902
20101201_10-K_edgar_data_353944_0001437749-10-004214.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_353944_0001437749-10-004214.txt,20101201,10-K,353944,0001437749-10-004214
20101201_10-K_edgar_data_67887_0000950123-10-110062.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_67887_0000950123-10-110062.txt,20101201,10-K,67887,0000950123-10-110062
20101201_10-K_edgar_data_68709_0001140361-10-047489.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_68709_0001140361-10-047489.txt,20101201,10-K,68709,0001140361-10-047489
20101201_10-K_edgar_data_85704_0001145443-10-002753.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_85704_0001145443-10-002753.txt,20101201,10-K,85704,0001145443-10-002753
20101201_10-K_edgar_data_880446_0001047469-10-010084.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_880446_0001047469-10-010084.txt,20101201,10-K,880446,0001047469-10-010084
20101201_10-K_edgar_data_924383_0001193125-10-272302.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101201_10-K_edgar_data_924383_0001193125-10-272302.txt,20101201,10-K,924383,0001193125-10-272302
20101202_10-K-A_edgar_data_1422059_0001504167-10-000023.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K-A_edgar_data_1422059_0001504167-10-000023.txt,20101202,10-K-A,1422059,0001504167-10-000023
20101202_10-K-A_edgar_data_1430960_0001144204-10-064460.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K-A_edgar_data_1430960_0001144204-10-064460.txt,20101202,10-K-A,1430960,0001144204-10-064460
20101202_10-K-A_edgar_data_724915_0001096906-10-001620.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K-A_edgar_data_724915_0001096906-10-001620.txt,20101202,10-K-A,724915,0001096906-10-001620
20101202_10-K-A_edgar_data_903651_0001144204-10-064607.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K-A_edgar_data_903651_0001144204-10-064607.txt,20101202,10-K-A,903651,0001144204-10-064607
20101202_10-K_edgar_data_1057060_0000950123-10-110482.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K_edgar_data_1057060_0000950123-10-110482.txt,20101202,10-K,1057060,0000950123-10-110482
20101202_10-K_edgar_data_1373853_0001504167-10-000021.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K_edgar_data_1373853_0001504167-10-000021.txt,20101202,10-K,1373853,0001504167-10-000021
20101202_10-K_edgar_data_1414932_0000950123-10-110170.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K_edgar_data_1414932_0000950123-10-110170.txt,20101202,10-K,1414932,0000950123-10-110170
20101202_10-K_edgar_data_1479526_0001479526-10-000015.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101202_10-K_edgar_data_1479526_0001479526-10-000015.txt,20101202,10-K,1479526,0001479526-10-000015
20101203_10-K-A_edgar_data_1163003_0001127855-10-000449.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K-A_edgar_data_1163003_0001127855-10-000449.txt,20101203,10-K-A,1163003,0001127855-10-000449
20101203_10-K-A_edgar_data_1172319_0001193805-10-002949.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K-A_edgar_data_1172319_0001193805-10-002949.txt,20101203,10-K-A,1172319,0001193805-10-002949
20101203_10-K-A_edgar_data_1381324_0001144204-10-064748.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K-A_edgar_data_1381324_0001144204-10-064748.txt,20101203,10-K-A,1381324,0001144204-10-064748
20101203_10-K-A_edgar_data_825322_0001204459-10-003009.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K-A_edgar_data_825322_0001204459-10-003009.txt,20101203,10-K-A,825322,0001204459-10-003009
20101203_10-K-A_edgar_data_895007_0000950123-10-110802.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K-A_edgar_data_895007_0000950123-10-110802.txt,20101203,10-K-A,895007,0000950123-10-110802
20101203_10-K-A_edgar_data_946840_0001193125-10-273863.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K-A_edgar_data_946840_0001193125-10-273863.txt,20101203,10-K-A,946840,0001193125-10-273863
20101203_10-K_edgar_data_1081183_0001081183-10-000010.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K_edgar_data_1081183_0001081183-10-000010.txt,20101203,10-K,1081183,0001081183-10-000010
20101203_10-K_edgar_data_1104280_0001078782-10-002818.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K_edgar_data_1104280_0001078782-10-002818.txt,20101203,10-K,1104280,0001078782-10-002818
20101203_10-K_edgar_data_1145255_0001193125-10-273668.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K_edgar_data_1145255_0001193125-10-273668.txt,20101203,10-K,1145255,0001193125-10-273668
20101203_10-K_edgar_data_1175680_0001269678-10-000195.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K_edgar_data_1175680_0001269678-10-000195.txt,20101203,10-K,1175680,0001269678-10-000195
20101203_10-K_edgar_data_844059_0000844059-10-000012.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K_edgar_data_844059_0000844059-10-000012.txt,20101203,10-K,844059,0000844059-10-000012
20101203_10-K_edgar_data_845819_0001024020-10-000059.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K_edgar_data_845819_0001024020-10-000059.txt,20101203,10-K,845819,0001024020-10-000059
20101203_10-K_edgar_data_863894_0001042167-10-000257.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101203_10-K_edgar_data_863894_0001042167-10-000257.txt,20101203,10-K,863894,0001042167-10-000257
20101206_10-K-A_edgar_data_1006028_0001079973-10-001270.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101206_10-K-A_edgar_data_1006028_0001079973-10-001270.txt,20101206,10-K-A,1006028,0001079973-10-001270
20101206_10-K-A_edgar_data_1443157_0000931731-10-000191.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101206_10-K-A_edgar_data_1443157_0000931731-10-000191.txt,20101206,10-K-A,1443157,0000931731-10-000191
